pricePerNight,nbChambres,city,zipCode,nbSallesDeBain,Date,piscine,url,id
18,2,,,,30/06/2020,False,https://www.airbnb.fr/rooms/37553603?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=bc5b86d2-b55a-4ebb-b5b9-9368567e81a3,37553603
39,,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/15960350?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=bc5b86d2-b55a-4ebb-b5b9-9368567e81a3,15960350
36,,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/26387037?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=bc5b86d2-b55a-4ebb-b5b9-9368567e81a3,26387037
47,2,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/12964202?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=bc5b86d2-b55a-4ebb-b5b9-9368567e81a3,12964202
49,,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/34417297?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=bc5b86d2-b55a-4ebb-b5b9-9368567e81a3,34417297
22,,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/42553592?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=bc5b86d2-b55a-4ebb-b5b9-9368567e81a3,42553592
91,,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/18324927?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=bc5b86d2-b55a-4ebb-b5b9-9368567e81a3,18324927
66,,,,,30/06/2020,False,https://www.airbnb.fr/rooms/14337045?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=bc5b86d2-b55a-4ebb-b5b9-9368567e81a3,14337045
55,,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/30806273?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=bc5b86d2-b55a-4ebb-b5b9-9368567e81a3,30806273
60,,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/18837985?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=bc5b86d2-b55a-4ebb-b5b9-9368567e81a3,18837985
36,,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/35297165?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=bc5b86d2-b55a-4ebb-b5b9-9368567e81a3,35297165
65,,,,,30/06/2020,False,https://www.airbnb.fr/rooms/39214936?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=bc5b86d2-b55a-4ebb-b5b9-9368567e81a3,39214936
65,,,,,30/06/2020,False,https://www.airbnb.fr/rooms/39214936?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=c5a1872f-0628-409d-8f2d-cd1e287901b6,39214936
72,,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/35409443?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=c5a1872f-0628-409d-8f2d-cd1e287901b6,35409443
22,,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/42553592?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=c5a1872f-0628-409d-8f2d-cd1e287901b6,42553592
31,,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/34114551?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=c5a1872f-0628-409d-8f2d-cd1e287901b6,34114551
49,3,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/3126154?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=c5a1872f-0628-409d-8f2d-cd1e287901b6,3126154
36,2,,,,30/06/2020,False,https://www.airbnb.fr/rooms/26268606?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=c5a1872f-0628-409d-8f2d-cd1e287901b6,26268606
31,,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/33878075?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=c5a1872f-0628-409d-8f2d-cd1e287901b6,33878075
42,,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/33032466?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=c5a1872f-0628-409d-8f2d-cd1e287901b6,33032466
30,,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/39150353?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=c5a1872f-0628-409d-8f2d-cd1e287901b6,39150353
36,,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/41211593?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=c5a1872f-0628-409d-8f2d-cd1e287901b6,41211593
